Ticker,Date,Open,High,Low,Close,Volume,Market_Cap,Debt_Eq,Industry,SMA_9,SMA_22,STD_22,SMA_50,SMA_52,SMA_200,EMA_9,EMA_21,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Flag,ADX_14,ST_Direction,Knoxville_Divergence,OBV,up_true,SuperTrend,Ichi_Tenkan,Ichi_Kijun,ATR_14,Sector,Sub_Industry,ST_Value,ATR_Pct,PE_Ratio,PB_Ratio,ROE,Dividend_Yield,Debt_to_Equity
AIAENG,2025-08-04,3074.918350938401,3091.730327595103,3009.2617313454107,3053.331298828125,97545,40300.4,0.128,Specialty Industrial Machinery,3187.054009331597,3293.2038907137785,114.10531151052196,3342.59033203125,3342.019395094652,3396.6672497558598,3167.742721204704,3244.356568450117,27.30322853863946,-64.55500327705386,-34.610448222760475,-29.94455505429338,3529.87244730982,3051.7358778854928,BBL,22.20259755366228,-1,,3884.0,0.0,,3187.4795908489987,3260.149527673944,71.0569301724059,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.33,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-05,3073.923377140854,3137.4908216753106,3050.0482441145173,3125.65283203125,48085,40300.4,0.128,Specialty Industrial Machinery,3163.565728081597,3285.331420898437,119.54248256996162,3337.6402197265625,3338.688734788161,3391.318970947266,3159.324743370013,3233.565319684765,37.17687009702236,-65.32198307266026,-40.75275519274043,-24.56922787991983,3516.663108516176,3034.8227557416367,,23.110385079201144,-1,,51969.0,0.0,,3187.4795908489987,3260.149527673944,72.4070121726738,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.32,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-06,3129.6321570201085,3196.979882454372,3117.7941668610497,3173.900634765625,39080,40300.4,0.128,Specialty Industrial Machinery,3148.8537868923613,3277.983487215909,121.26418927589972,3333.710771484375,3335.1744243915264,3386.0455493164063,3162.239921649136,3228.1412574193887,42.76209377686416,-61.329655536872906,-44.86813526156693,-16.46152027530598,3494.154000243875,3030.611600342062,,22.821490538956184,-1,,91049.0,0.0,,3167.6831269120967,3260.149527673944,71.84565198016905,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.26,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-07,3181.361595982143,3181.361595982143,3114.113204935165,3133.611328125,36198,40300.4,0.128,Specialty Industrial Machinery,3136.8167588975693,3264.6532093394885,120.23185291441877,3326.9939013671874,3330.567749023437,3381.002673339844,3156.514202944309,3219.5476274835355,39.5963680169423,-60.71681192276583,-48.03787059380671,-12.67894132895912,3475.685119471784,3021.186389317278,,22.598125554493173,-1,,54851.0,0.0,,3140.5748683571683,3260.149527673944,69.91290666787368,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.23,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-08,3133.611213299664,3146.5435770370914,3054.0274364539587,3072.53076171875,48427,40300.4,0.128,Specialty Industrial Machinery,3122.1490342881943,3247.899913441051,120.1529330424231,3318.8504931640623,3324.8400127704326,3375.875986328125,3139.7175146991976,3206.1824578685546,35.32651373089675,-64.41725812733739,-51.313748100512846,-13.103510026824544,3470.6188542695622,2999.283709207,,23.07972336731336,-1,Bullish,6424.0,0.0,,3113.5661076766555,3260.149527673944,73.82815120822225,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.4,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-11,3071.933927437361,3133.51178045382,3044.0796042611155,3096.50537109375,155874,40300.4,0.128,Specialty Industrial Machinery,3114.3564724392363,3233.5341463955965,118.41029047855184,3311.6660693359377,3317.667907714844,3371.5498620605467,3131.0750859781083,3196.2118136162994,38.14592968955223,-64.66986385738801,-53.984971251887885,-10.684892605500124,3461.9144154306377,2984.4213999990498,,23.632746189393064,-1,,162298.0,0.0,,3107.2491525410296,3260.149527673944,76.00248337962431,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.45,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-12,3103.9662364776827,3129.2342315814826,3063.975436817973,3084.7666015625,39362,40300.4,0.128,Specialty Industrial Machinery,3103.9221462673613,3221.831709428267,119.87041037542517,3304.969091796875,3310.073012131911,3367.261788330078,3121.813389094987,3186.080430702317,37.28876050766876,-65.06722188362573,-56.20142137823546,-8.865800505390276,3442.6860339616583,2974.074439671154,,24.14626738132421,-1,,122936.0,0.0,,3103.1208068998912,3260.149527673944,76.67752424308239,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.49,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-13,3083.971058754377,3257.8614241460373,3074.818729737617,3116.202392578125,136280,40300.4,0.128,Specialty Industrial Machinery,3103.911078559028,3212.0148703835225,119.24553673418472,3296.9868408203124,3303.543701171875,3363.4084423828126,3120.6911897916148,3179.727881781936,41.10539324215591,-62.129337043862506,-57.38700451136087,-4.742332532501635,3420.779843966223,2970.762538846277,,22.455257794953397,-1,,259216.0,1.0,,3133.561577745724,3260.149527673944,84.96986664149348,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.73,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-14,3131.52212056395,3131.52212056395,3032.141973883076,3102.374755859375,88838,40300.4,0.128,Specialty Industrial Machinery,3106.5417751736118,3199.371903852983,115.20578830031496,3289.024487304688,3297.44291804387,3359.5332104492186,3117.027903005167,3172.6957794253394,39.95353651006624,-60.22260812367677,-57.95412523382405,-2.268482889852713,3378.9895644049407,2979.833946337247,,21.38268620694236,-1,,170378.0,0.0,,3133.561577745724,3231.5989188275703,83.57714366068399,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.69,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-18,3128.637252359712,3133.1138398432154,3068.949419246331,3102.971435546875,57752,40300.4,0.128,Specialty Industrial Machinery,3112.0573459201387,3187.3077281605115,110.46354051402656,3281.4083203125,3289.5132352388823,3355.7509899902343,3114.216609513509,3166.357202709115,40.03162731461459,-57.99483628095368,-57.96226744324999,-0.0325688377036925,3352.119966182629,2981.9529830361207,,20.36253160848183,-1,,228130.0,0.0,,3145.001699014557,3231.5989188275703,82.6889319360987,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.66,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-19,3102.971373654004,3122.966894496315,3061.985777641077,3111.128662109375,61326,40300.4,0.128,Specialty Industrial Machinery,3110.443549262153,3172.833418412642,97.28513510796806,3273.8100537109376,3282.025470440204,3351.9063464355468,3113.5990200326823,3161.3364262909568,41.15826401585931,-54.937802247840864,-57.35737440416816,2.4195721563272983,3326.304855696517,2986.051662858171,,19.51237033414419,-1,,289456.0,0.0,,3145.001699014557,3231.5989188275703,81.87888967330355,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.63,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-20,3119.186740731723,3131.522129338642,3069.4468788160525,3080.3896484375,37829,40300.4,0.128,Specialty Industrial Machinery,3100.0534396701387,3160.556718306108,90.61303286305495,3265.752197265625,3274.2679678109976,3347.902287597656,3106.9571457136462,3153.977628304279,38.24257722178808,-54.368733343895656,-56.759646192113664,2.390912848218008,3298.6614633005192,2989.6905874807308,,18.57575805384248,-1,Bullish,251627.0,0.0,,3145.001699014557,3231.5989188275703,82.73866844911133,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.69,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-21,3096.8038108848978,3111.42728175187,3085.861041235128,3099.390380859375,28687,40300.4,0.128,Specialty Industrial Machinery,3096.2511121961807,3150.1520552201705,83.28075666215177,3257.7619873046874,3266.7362060546875,3344.3998559570314,3105.443792742792,3149.015151263833,41.02373839913626,-51.78756699126552,-55.76523035194404,3.97766336067852,3258.23775381409,3006.3485987249724,,17.70604665070518,-1,,280314.0,0.0,,3145.001699014557,3228.1170797827945,79.96035000727049,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.58,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-22,3089.939720181585,3114.6104967655315,3053.032646434296,3091.53125,26993,40300.4,0.128,Specialty Industrial Machinery,3098.362277560764,3139.7473699396305,74.86751968246988,3250.9396630859374,3259.2025287334736,3340.694235839844,3102.6612841942338,3143.78934205803,40.216994904756575,-49.80205317110631,-54.5725949157765,4.77054174467019,3218.2563261582,3024.852340833988,,17.419634561572458,-1,,253321.0,0.0,,3145.001699014557,3228.1170797827945,80.41510747855315,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.6,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-25,3083.871344428599,3105.6573061330105,3068.949386310396,3074.02294921875,54878,40300.4,0.128,Specialty Industrial Machinery,3095.864230685764,3127.7917147549715,61.7043019563456,3243.9024658203125,3251.0317993164062,3337.14455078125,3096.933617199137,3137.4469427090044,38.40505897727143,-49.07557997636832,-53.47319192789487,4.3976119515265495,3193.6489776583303,3032.66752624792,,17.153680478806358,-1,Bullish,198443.0,0.0,,3145.001699014557,3225.5306079367315,77.14648773376186,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.51,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-26,3086.8557212975334,3094.515611187516,3019.209511485019,3023.885009765625,50492,40300.4,0.128,Specialty Industrial Machinery,3089.099609375,3114.9543013139205,51.29687543707449,3236.7379345703125,3243.1709829477163,3333.565269775391,3082.323895712435,3127.1231306232426,33.71987790874489,-51.94674765793161,-53.167903073902224,1.221155415970614,3181.939456903944,3026.311519658556,,17.649415841050203,-1,,147951.0,0.0,,3138.535467815528,3187.4795908489987,76.27959645816925,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.52,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-28,3025.576306247823,3038.210425816449,2985.486170743132,3001.701171875,85088,40300.4,0.128,Specialty Industrial Machinery,3076.377251519097,3104.0341463955965,48.46943229802724,3229.014326171875,3235.013643704928,3329.8710900878905,3066.199350944948,3115.721134373402,31.867454733386865,-55.37390316430219,-53.60910309198222,-1.7648000723199715,3180.463025206529,3011.294225770033,BBL,18.54812167666999,-1,,62863.0,0.0,,3059.300005293174,3175.5918105478595,74.38949213531176,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.48,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-08-29,3001.7011664990173,3053.82868884191,2995.234984284625,3040.39892578125,162363,40300.4,0.128,Specialty Industrial Machinery,3069.4910481770835,3096.573175603693,44.75239132017084,3222.48845703125,3228.442246657152,3326.78299194336,3061.0392659122085,3108.8736608650247,38.24109513930084,-54.34095456663727,-53.75547338691323,-0.5854811797240345,3167.437882032414,3010.4917078113363,,19.022049618220297,-1,,225226.0,1.0,,3059.300005293174,3175.5918105478595,73.77130024319081,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.43,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-01,3083.8715049050097,3083.8715049050097,3030.6498515139074,3074.5205078125,71181,40300.4,0.128,Specialty Industrial Machinery,3066.329833984375,3092.385997425426,42.11649013255386,3217.1284912109377,3222.416071965144,3323.9600073242186,3063.735514292267,3105.7506469511586,43.279585410374345,-50.19044465353363,-53.04246764023731,2.8520229867036804,3164.504595108991,3009.246845320696,,18.79748625809441,-1,,296407.0,0.0,,3058.504150040887,3175.5918105478595,70.96455115804578,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.31,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-02,3103.767334815996,3123.6632792699443,3045.074298676848,3097.698974609375,45344,40300.4,0.128,Specialty Industrial Machinery,3064.837646484375,3088.705244584517,37.5017853022744,3214.0306884765623,3217.243121807392,3321.4538635253907,3070.528206355689,3105.0186767382693,46.474101180127576,-44.5176552659832,-51.33750516538649,6.819849899403295,3165.4983033356207,3010.153185922192,,17.795522331774816,-1,,341751.0,0.0,,3058.504150040887,3155.795346610957,70.19003718664521,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.27,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-03,3123.2655609395347,3123.2655609395347,3044.0796022428262,3059.300048828125,89544,40300.4,0.128,Specialty Industrial Machinery,3062.4943576388887,3086.114246715199,37.47345377802626,3209.57001953125,3211.796607384315,3319.172296142578,3068.282574850176,3100.862437837347,42.230709939011845,-42.62900061992832,-49.595804256294855,6.966803636366535,3165.282860076184,3010.9655041816286,,16.882635775566136,-1,,252207.0,0.0,,3054.574725006538,3128.687088056029,71.18483461044512,Industrials,Specialty Industrial Machinery,2964.6249020939504,2.33,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-04,3075.0,3098.89990234375,3062.10009765625,3071.39990234375,29316,40300.4,0.128,Specialty Industrial Machinery,3059.3843044704863,3085.7824928977275,37.57440339113557,3205.789057617188,3208.312199519231,3317.0472265625,3068.906040348891,3098.184025519747,43.9668813176158,-39.69825438465068,-47.61629428196603,7.918039897315346,3160.809532922234,3010.0135383668285,,16.03495540194379,-1,,281523.0,0.0,,3054.574725006538,3121.6737974445846,60.938917403816895,Industrials,Specialty Industrial Machinery,2964.6249020939504,1.98,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-05,3075.0,3081.699951171875,3042.199951171875,3052.39990234375,22175,40300.4,0.128,Specialty Industrial Machinery,3055.036376953125,3085.740156693892,37.613212925371165,3201.208291015625,3203.890399639423,3315.2439770507813,3065.604812747863,3094.021832503747,41.840455961218936,-38.465353438098646,-45.78610611319255,7.320752675093907,3143.4489025200555,3015.22409552682,,15.630184085396778,-1,,259348.0,0.0,,3054.574725006538,3121.6737974445846,56.661764069468745,Industrials,Specialty Industrial Machinery,2964.6249020939504,1.86,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-08,3041.0,3057.89990234375,3018.0,3022.300048828125,22180,40300.4,0.128,Specialty Industrial Machinery,3049.289388020833,3081.042302911932,38.82556772218095,3195.5161962890625,3199.3106313852163,3313.4101013183595,3056.943859963915,3087.501670351418,38.65124374350086,-39.46218171269447,-44.52132123309293,5.05913952039846,3137.368834514105,3010.1730356030826,,15.694370936693398,-1,Bullish,237168.0,0.0,,3054.574725006538,3121.6737974445846,54.92858419424488,Industrials,Specialty Industrial Machinery,2964.6249020939504,1.82,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-09,3032.89990234375,3052.39990234375,3019.0,3033.300048828125,102447,40300.4,0.128,Specialty Industrial Machinery,3050.335503472222,3074.6513671875,34.096503528849816,3189.8869189453126,3194.5387432391826,3311.429033203125,3052.2150977367573,3082.574250212937,40.43801580870361,-38.91596817612208,-43.40025062169876,4.484282445576682,3137.937971203218,3005.680827624908,,15.7539730128974,-1,,339615.0,0.0,,3054.574725006538,3121.6737974445846,52.95849744342432,Industrials,Specialty Industrial Machinery,2964.6249020939504,1.75,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-10,3033.300048828125,3091.89990234375,3033.300048828125,3062.199951171875,65941,40300.4,0.128,Specialty Industrial Machinery,3057.057590060764,3071.4053955078125,31.5179193706836,3185.2793212890624,3189.8328810471758,3309.7924182128904,3054.2120684237807,3080.722041209204,44.97253525875093,-35.73913096561819,-41.86802669048265,6.128895724864464,3135.298746302808,3004.88951053313,,14.851021888020853,-1,,405556.0,0.0,,3059.4491317772845,3121.6737974445846,52.710254800069706,Industrials,Specialty Industrial Machinery,2964.6249020939504,1.72,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-11,3075.0,3079.5,3026.10009765625,3035.10009765625,28906,40300.4,0.128,Specialty Industrial Machinery,3056.4688313802085,3069.70400168679,32.45075974825932,3180.3883740234373,3184.4547306941104,3307.982004394531,3050.3896742702746,3076.574591795299,41.76185440281432,-35.004684075836394,-40.4953581675534,5.490674091717004,3134.230324716653,3000.9912817286595,,14.16551558376518,-1,,376650.0,0.0,,3070.831639634972,3121.6737974445846,54.307559730739705,Industrials,Specialty Industrial Machinery,2964.6249020939504,1.79,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-12,3038.0,3111.60009765625,3002.0,3087.89990234375,90818,40300.4,0.128,Specialty Industrial Machinery,3057.9554307725693,3069.312844016335,32.162903266062784,3177.402978515625,3180.51857816256,3306.1239697265623,3057.891719884969,3077.6041654815217,49.34914327211462,-29.81839871331931,-38.35996627670659,8.541567563387275,3129.593697107338,3002.797660314537,,13.4996492449331,-1,,467468.0,0.0,,3062.831639634972,3121.6737974445846,57.73772025395504,Industrials,Specialty Industrial Machinery,2964.6249020939504,1.87,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-15,3087.89990234375,3120.0,3071.89990234375,3109.0,49874,40300.4,0.128,Specialty Industrial Machinery,3059.2111002604165,3070.4143621271305,33.118156059964576,3173.7313818359376,3177.236896221454,3304.3087634277344,3068.113375907976,3080.458332255929,52.03826697819423,-23.732060240611645,-35.4343850694876,11.702324828875952,3130.7843281296027,3002.2695537063346,,13.06025957030878,-1,,517342.0,0.0,,3062.632780469768,3121.6737974445846,58.55144724207188,Industrials,Specialty Industrial Machinery,2964.6249020939504,1.88,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-16,3118.0,3135.0,3091.199951171875,3100.300048828125,33050,40300.4,0.128,Specialty Industrial Machinery,3063.766655815972,3069.6915283203125,32.23291224110191,3169.760439453125,3174.6047879732573,3302.659959716797,3074.5507104920057,3082.262124671583,50.83974936762554,-19.38712380715151,-32.22493281702038,12.83780900986887,3130.342151937163,3002.4445912269,,12.971126931116164,-1,,484292.0,0.0,,3068.5,3121.6737974445846,56.30101503675961,Industrials,Specialty Industrial Machinery,2964.6249020939504,1.82,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-17,3114.0,3140.5,3099.0,3123.89990234375,46634,40300.4,0.128,Specialty Industrial Machinery,3069.5999891493057,3070.6699440696025,33.57115199518698,3165.527333984375,3171.360943134014,3300.976702880859,3084.4205488623547,3086.0473771872344,53.93883574837636,-13.879426049693848,-28.55583146355508,14.676405413861229,3133.082106787904,3000.9817603995966,,13.005970015182555,-1,,530926.0,0.0,,3071.25,3121.6737974445846,55.49928253152267,Industrials,Specialty Industrial Machinery,2967.5301025390627,1.78,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-18,3117.199951171875,3160.0,3104.300048828125,3136.60009765625,41360,40300.4,0.128,Specialty Industrial Machinery,3078.95556640625,3072.1985196200285,35.80333984259522,3159.721787109375,3168.2408071664663,3299.254482421875,3094.856458621134,3090.643079048054,55.562351254290434,-8.392987142999573,-24.523262599443974,16.130275456444405,3142.716956288065,2996.9679558213097,,13.449669053024596,-1,,572286.0,0.0,,3081.0,3121.6737974445846,55.29258586113623,Industrials,Specialty Industrial Machinery,2975.10009765625,1.76,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-19,3136.60009765625,3139.89990234375,3055.10009765625,3074.89990234375,101114,40300.4,0.128,Specialty Industrial Machinery,3084.799994574653,3070.5517578125,34.74501907299233,3152.3977197265626,3163.2282057542066,3297.351094970704,3090.8651473656573,3089.2118811658447,46.911452452974416,-8.92080144737838,-21.402770369030858,12.481968921652475,3140.21372655268,2997.022137705133,,12.557731892968087,-1,,471172.0,0.0,,3081.0,3121.6737974445846,57.54816809659321,Industrials,Specialty Industrial Machinery,2975.10009765625,1.87,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-22,3086.0,3100.10009765625,3044.800048828125,3049.800048828125,67086,40300.4,0.128,Specialty Industrial Machinery,3086.6333279079863,3069.1613214666195,34.94407763757238,3145.14267578125,3155.9767174353965,3295.150854492188,3082.6521276581507,3085.628987316961,43.91593353562872,-11.234937134991924,-19.36920372222307,8.134266587231146,3137.746860317064,2995.3158838235613,,11.832653927384095,-1,,404086.0,0.0,,3081.0,3072.743085371566,55.884672970523816,Industrials,Specialty Industrial Machinery,2975.10009765625,1.83,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-23,3051.0,3066.199951171875,3034.0,3055.699951171875,130583,40300.4,0.128,Specialty Industrial Machinery,3085.911105685764,3067.17539284446,34.38126994549493,3139.4122705078125,3148.565115121695,3293.037811279297,3077.261692360896,3082.908165849226,44.80806150362572,-12.449325453877464,-17.985228068553948,5.535902614676484,3136.896321349044,2994.334122986893,,11.412509170198334,-1,,534669.0,0.0,,3081.0,3072.743085371566,52.52852957589285,Industrials,Specialty Industrial Machinery,2975.10009765625,1.72,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-24,3049.89990234375,3097.0,3041.89990234375,3070.199951171875,20959,40300.4,0.128,Specialty Industrial Machinery,3089.811089409722,3066.2057883522725,33.95989471945911,3134.1728125,3141.981417142428,3291.178073730469,3075.849344123092,3081.7528736058302,47.03783747664552,-12.102201482019607,-16.808622751247082,4.706421269227473,3136.4599982777963,2999.401940198766,,10.931627227567938,-1,,555628.0,0.0,,3081.0,3072.743085371566,53.635689871651785,Industrials,Specialty Industrial Machinery,2975.10009765625,1.75,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-25,3082.0,3115.0,3060.39990234375,3099.0,124502,40300.4,0.128,Specialty Industrial Machinery,3091.04443359375,3067.341108842329,34.64428681858925,3128.542412109375,3137.3041053185098,3289.625731201172,3080.479475298474,3083.3207941871187,51.25058022453782,-9.394881637642357,-15.325874528526136,5.930992890883781,3135.056192257818,3010.5356290312448,,10.889510443022502,-1,,680130.0,0.0,,3097.0,3072.743085371566,54.714268275669646,Industrials,Specialty Industrial Machinery,2975.10009765625,1.77,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-26,3099.0,3111.300048828125,3056.89990234375,3069.89990234375,252735,40300.4,0.128,Specialty Industrial Machinery,3086.6999782986118,3069.432694868608,33.25702901961651,3122.572744140625,3132.2603947566104,3287.8040356445317,3078.3635607075294,3082.100713110449,47.168018428331216,-9.48807323485198,-14.158314269791306,4.670241034939325,3134.66952083776,3013.8723981075523,,10.753574642360404,-1,,427395.0,0.0,,3097.0,3072.743085371566,55.75,Industrials,Specialty Industrial Machinery,2975.10009765625,1.82,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-29,3069.89990234375,3122.0,3055.0,3062.800048828125,288042,40300.4,0.128,Specialty Industrial Machinery,3082.5333116319443,3072.2099165482955,29.69157105358365,3115.2374755859373,3126.150395320012,3285.816025390625,3075.250858331649,3080.346107266601,46.20102130508867,-10.019330484797592,-13.330517512792564,3.311187027994972,3134.3003515852984,3013.0695214615766,,10.880069978786818,-1,,139353.0,0.0,,3097.0,3072.743085371566,58.15000697544643,Industrials,Specialty Industrial Machinery,2975.10009765625,1.9,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-09-30,3052.300048828125,3095.800048828125,3045.0,3053.300048828125,573799,40300.4,0.128,Specialty Industrial Machinery,3074.688883463541,3072.7963312322445,29.1559483270562,3109.293935546875,3120.091102013221,3283.598218994141,3070.860696430944,3077.887374681285,44.87532496491754,-11.079212028375425,-12.880256415909138,1.8010443875337143,3131.627737880297,3011.3022425884524,,10.694896024473898,-1,,-434446.0,0.0,,3097.0,3072.743085371566,57.59287806919643,Industrials,Specialty Industrial Machinery,2975.10009765625,1.89,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-10-01,3053.300048828125,3265.0,3053.300048828125,3247.800048828125,216421,40300.4,0.128,Specialty Industrial Machinery,3087.04443359375,3080.672674005682,47.36382742069561,3107.6840771484376,3116.595651479868,3282.4757690429688,3106.2485669103808,3093.333981421907,66.23636402892356,3.732324791081737,-9.557740174510965,13.290064965592702,3179.685202733241,2982.094777735509,BBH,13.188589253481066,-1,,-218025.0,0.0,,3149.5,3125.243085371566,68.9000244140625,Industrials,Specialty Industrial Machinery,2975.10009765625,2.12,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-10-03,3247.800048828125,3270.5,3189.800048828125,3224.300048828125,46298,40300.4,0.128,Specialty Industrial Machinery,3103.6444498697915,3086.4272682883525,56.36630417568677,3105.7613916015625,3114.169170673077,3281.245020751953,3129.858863293929,3105.2399875497454,63.05698382759953,13.41962771469025,-4.962266596670721,18.381894311360973,3206.115703958611,2970.9542911585763,BBH,15.558727815479337,-1,Bearish,-264323.0,0.0,,3152.25,3127.993085371566,66.83572823660714,Industrials,Specialty Industrial Machinery,3006.169995117188,2.07,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-10-06,3210.0,3220.0,3153.0,3178.199951171875,38170,40300.4,0.128,Specialty Industrial Machinery,3117.911105685764,3091.831809303977,59.26699276678185,3102.584443359375,3111.2827664888823,3279.727567138672,3139.527080869519,3111.872711515394,57.251341031365584,17.178964064430147,-0.5340204644505473,17.712984528880696,3217.610721049044,2972.039278950956,,16.798763394530056,-1,,-302493.0,0.0,,3152.25,3132.8674921423126,68.49286760602679,Industrials,Specialty Industrial Machinery,3006.169995117188,2.16,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-10-07,3181.0,3220.0,3150.60009765625,3173.199951171875,191462,40300.4,0.128,Specialty Industrial Machinery,3130.96666124132,3096.45908425071,61.52674986867718,3099.922280273437,3108.451336200421,3278.3549743652343,3146.2616549299905,3117.4479151205287,56.64221079723252,19.5296809872807,3.478719825895702,16.050961161384997,3224.936246629654,2979.803743604721,,17.889340560184422,-1,,-493955.0,0.0,,3156.199951171875,3136.25,70.32142857142857,Industrials,Specialty Industrial Machinery,3006.169995117188,2.22,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-10-08,3189.0,3235.199951171875,3153.300048828125,3224.199951171875,93815,40300.4,0.128,Specialty Industrial Machinery,3148.0777723524307,3104.268177379261,66.37959917816497,3099.5673876953124,3106.281193659856,3277.2259411621094,3161.8493141783674,3127.152645670651,61.17925689506306,25.217226371425568,7.8264211350016755,17.390805236423894,3241.372604206392,2982.4573762623586,,19.10536799251274,-1,Bearish,-400140.0,0.0,,3157.75,3136.25,73.20713588169643,Industrials,Specialty Industrial Machinery,3006.169995117188,2.27,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-10-09,3205.0,3277.0,3205.0,3271.89990234375,48281,40300.4,0.128,Specialty Industrial Machinery,3167.288872612847,3115.613625266335,72.72946410003485,3100.914580078125,3105.6194974459136,3276.515715332031,3183.859431811444,3140.3114871863872,64.88080236840912,33.191028958225615,12.899342699646464,20.29168625857915,3267.880269792316,2976.9197057936217,BBH,20.74782224875348,-1,,-351859.0,0.0,,3161.0,3139.5,74.37142508370536,Industrials,Specialty Industrial Machinery,3006.169995117188,2.27,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-10-10,3271.89990234375,3295.0,3249.0,3271.89990234375,65468,40300.4,0.128,Specialty Industrial Machinery,3189.7333170572915,3126.459073153409,77.50367953579972,3103.0198095703126,3106.195561335637,3276.149191894531,3201.4675259179057,3152.274070382511,64.88080236840912,39.0600648429463,18.131487128306432,20.92857771463987,3288.107098004773,2980.372858049914,,22.474398097494813,-1,,-351859.0,0.0,,3170.0,3148.5,71.60001046316964,Industrials,Specialty Industrial Machinery,3030.4400146484377,2.19,31.69,5.02,16.95,36.0,0.13
AIAENG,2025-10-13,3232.0,3269.699951171875,3206.10009765625,3232.89990234375,36013,40300.4,0.128,Specialty Industrial Machinery,3208.63330078125,3134.21816184304,79.28825243970167,3104.104296875,3106.7409386268027,3275.8236840820314,3207.7540012030745,3159.603691469896,59.50107694388343,40.10207227578485,22.52560415780212,17.57646811798273,3299.76476136979,2983.215194684897,,22.92736903973381,-1,,-387872.0,0.0,,3170.0,3148.5,72.34999302455357,Industrials,Specialty Industrial Machinery,3030.4400146484377,2.24,31.69,5.02,16.95,36.0,0.13
